name,level,province,city,address,heat,introduction,price,sales,image,info,comment
米家山,暂未评级,甘肃省,兰州市,兰州市七里河区 西果园2号兰州百合城(近兰州南站),0,兰州市农业产业化龙头企业,,,https://imgs.qunarzz.com/sight/p0/1604/ba/ba2825fe2a3df10390.img.jpg_280x200_16482104.jpg,暂无,用户未点评，系统默认好评。
盛源安宁游泳馆,暂未评级,甘肃省,兰州市,兰州市安宁区万新路北尽头上山艺宛美术学校北100米(靠近艺宛美术学校北100米),0,游泳馆内装修一新，功能齐全完善,,,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/admin/20217/30d54820c6727b9958d585769ab3c5c2.png_280x200_7ef61cce.png,春季、夏季、秋季 周一至周日 06:00-23:00,用户未点评，系统默认好评。
威尼斯乐园,暂未评级,甘肃省,兰州市,甘肃省兰州市西固区虹盛时尚购物广场5楼肯德基斜对面,0,孩子们的欢乐谷,,,https://imgs.qunarzz.com/sight/p0/1411/25/4c7c5da0199b116e14b5e0d67fece9fd.water.jpg_280x200_01b44e50.jpg,营业状态变更频繁，建议提前咨询景区。原营业时间:夏季:9:00-19:00；冬季:9:00-18:00,非常棒！棒棒哒！适合我的宝贝👄
庄严寺,暂未评级,甘肃省,兰州市,甘肃省兰州市城关区,0.7,庄严寺以塑、书、画“三绝”著,,,https://imgs.qunarzz.com/sight/p0/1505/b2/b2e5dc22a22cd44e.water.jpg_280x200_f0b8b83f.jpg,01/01-12/31；8:00-17:00开园,喜欢艺术的朋友可以到这里看看，确实是非常不错的，你可以感受一下这边的文化底蕴，很有价值，书画作品也是很给力的，都是很有欣赏价值的，这个景点相对来说还是比较冷门的，毕竟是新的景点，不过设施和服务还是蛮不错的。
黄河索道,暂未评级,甘肃省,兰州市,兰州市南滨河中路328号,0,乘索道游览白塔山公园,,,https://imgs.qunarzz.com/sight/p0/201312/26/02199bb47e80fc21e7c5d0df7b5335e1.jpg_280x200_c32bb3a7.jpg,具体营业状态以当天开放情况为准。,非常喜欢坐全部换了新款舒服刺激，
黄河百里风情线,暂未评级,甘肃省,兰州市,甘肃省兰州市城关区,0,景区东起雁滩旧桥，西至秀川河滩,,,https://imgs.qunarzz.com/sight/p0/201301/18/d556aad657feeefb93835fbb.jpg_280x200_e6c28198.jpg,暂无,千年丝路兰州城胜诗，无处不春，塔影楼群争上眼；百里黄河风情线如画，有桥皆景，河声水韵总宜人。黄河是母亲，黄河流域是华夏民族古老文明的摇篮，黄河母亲同样孕育了黄河穿城而过的金兰古郡兰州城。兰州是我国唯一一座黄河穿城而过的省会城市，从而因地制宜开辟了百里南北滨河路，沿黄河两岸打造了40公里黄河风情线，被誉为“兰州的外滩”，是兰州旅游一张名片，外地游人到兰州必看的标志性景点。黄河风情线是集丝路文化、黄河文化、民俗文化于一体的中国最长的室外滨河公园，但是步行的话是很难走完这百里的，一般沿着南滨河东路从中山桥到黄河母亲像步行游览1.9公里的黄河风情线。这一线有黄河母亲像、水车博览园、中山桥、白塔山公园，几乎都是免票景点。这一路黄河风情线感觉和期望值相差较远，开发得不够好，且兰州段黄河也没有气势磅礴的感觉，不过河水倒是真心的黄。沿着河畔一路走，有风拂过的感觉很惬意，半天时间能搞定。
恒大绿洲缤纷滑雪场,暂未评级,甘肃省,兰州市,甘肃省兰州市城关区大砂坪佛慈大街北段8路车终点站旁,0,采用人工造雪建造7600平米的大型滑雪场,,,https://imgs.qunarzz.com/sight/p0/1801/77/7751afd26be19110a3.img.jpg_280x200_43de3b5e.jpg,暂无,就找不到地方，电话也没有，骗人的
兰州游轮,暂未评级,甘肃省,兰州市,甘肃省兰州市港码头（南滨河东路532号）,0,兰州黄河水上巴士（游轮）共有飞天号、金城号、兰州3号共三艘。豪华游轮造价300多万、；游客可乘坐水上巴士出行、畅游黄河，,,,https://imgs.qunarzz.com/sight/p0/201408/15/47433a7c87270ab57b0736952a64e847.jpg_280x200_bcf61c7a.jpg,01/01-12/31；13:00-21:00开园,夏天乘凉好去处，船上很凉爽？
榆中峰明天下真人CS俱乐部,暂未评级,甘肃省,兰州市,甘肃省兰州市榆中县兴隆山脚下,0,隐藏在贺兰山深处的藏传佛教圣寺,,,https://imgs.qunarzz.com/sight/p0/1501/16/161d744c22f09a3a.water.jpg_280x200_d3df4d54.jpg,9:00-19:00,很早之前的时候去过一次，这边的服务做的蛮好的，设施和装备但也不错，去之前可以和他们电话联系一下，夏天的时候都是早上或者下午玩，中午比较热，要及时补充体力和水分，当然。安全工作也是非常重要的，他们的收费还算是可以，还有优惠。
白云观,暂未评级,甘肃省,兰州市,兰州滨河中路南侧,0.7,位于滨河中路南侧，东邻中山桥。又叫吕祖庙，系清道光十六年（公元1837年）由陕甘总督瑚松鹅捐俸修建，供祀吕洞宾，为古时兰,,,https://imgs.qunarzz.com/sight/p0/1411/b8/745fcb4589e14000c7ac80b83722dbd6.water.jpg_280x200_f7b01f2a.jpg,01/01-12/31；9:00-17:00开园,兰州的道教协会的白云观
小西湖公园,暂未评级,甘肃省,兰州市,七里河区西津东路2号(近市中级人民法院),0.7,兰州市小西湖公园位于兰州市四十公里黄河风情线，成立于1980年，1984年正式兴建，1987年10月1日开放。公园现有总,,,https://imgs.qunarzz.com/sight/p0/1711/ba/baee173dc96195cca3.water.jpg_280x200_d0740efb.jpg,01/01-12/31；7:00-19:00开园,大西北的兰州市城市绿地本身很稀缺，而小西湖是从兰州西站到城关城市腹地仅有的一个公园，是市民户外活动、休闲锻炼、集会活动的重要场所，公园里常老人在纵情歌唱，竹林背后有老人挥剑如风。小西湖公园位于兰州市四十公里黄河风情线上，距离黄河母亲像很近，步行很快就能到，1路公交到西湖公园站以及56路、77路、106路、107路、111路等在在小西湖站下都能到。公园并不大，纯粹是市民休闲娱乐的地方，一般和黄河风情线一带的景点联在一起游览，专程去的意义不大。
冰雪奇缘亲子戏雪乐园,暂未评级,甘肃省,兰州市,兰州市安宁区费家营十字向北三公里大青山安宁大青山滑雪场景区内,0,,,,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/admin/20217/30d54820c6727b9958d585769ab3c5c2.png_280x200_7ef61cce.png,每年营业时间为12月底至2月初，具体营业状态以当天开放情况为准。,感觉感觉还不错，就是有点幼稚。
东进玉皇庙,暂未评级,甘肃省,兰州市,甘肃省兰州市城关区左家湾126号,0,位于甘肃省兰州市城关区左家湾126号,,,https://imgs.qunarzz.com/sight/p0/201403/10/6268cb4bdc9cd47daa1a6cff52e46551.jpg_280x200_68ce0f0d.jpg,暂无,还不错的地方，很古朴，闹中取静，也是很有味道的。
海德堡农庄,暂未评级,甘肃省,兰州市,魏岭乡绿化村狗牙山社,0,村野乐趣，感受田园风光，体验安逸生活,,,https://imgs.qunarzz.com/sight/p0/1708/54/540a9854fe507a7a3.water.jpg_280x200_a5f8bfe7.jpg,1/1-12/31；周一至周日；09:00-18:00开园,好的地方，LOL不知道怎样
关山森林公园,暂未评级,甘肃省,兰州市,甘肃省兰州市西固区,0.7,游人上山聚会，热闹非凡,,,https://imgs.qunarzz.com/sight/p0/201403/07/afb01b5d660de3d5745a384ce0af92af.jpg_280x200_24fd30cd.jpg,暂无,费了好大劲去了却在封闭，植被面积不大，估计进去也不咋滴。139县道路程虽短，但是盘山道不好走，走213－309省道好走一些。
邓家花园,暂未评级,甘肃省,兰州市,甘肃省兰州市城关区广武门后街4号,0.7,1933年，西安绥靖公署驻甘肃行署主任邓宝珊先生购置了仰园。1941年，邓夫人崔锦琴及子女在日军飞机的轰炸中罹难，葬于园,,,https://imgs.qunarzz.com/sight/p0/201403/07/b7a6f489c973a58862c194d35e4a5cd9.jpg_280x200_81eb3ef8.jpg,01/01-12/31；09:00-17:00开园,暂未评价
银滩湿地公园,暂未评级,甘肃省,兰州市,兰州市安宁区北滨河路银滩大桥北,0.7,总投资2700万元，占地面积800。”雪域高原，五岳之尊”等一处新的城市特色景观指日可待。湿地生态公园选址兰州市安宁区北,,,https://imgs.qunarzz.com/sight/p70/201211/08/ceb212b7d13407c493835fbb.jpg_280x200_9d8b19e8.jpg,01/01-12/31；全天开放,黄河发大水，已经没了
明德庄园,暂未评级,甘肃省,兰州市,甘肃省兰州市西固区G109国道旁六河村,0,集有机种植、生态养殖、观光采摘等为一体,,,https://imgs.qunarzz.com/sight/p0/1705/62/6263d855840558cca3.water.jpg_280x200_7c8ec71b.jpg,9:00-18:00,真心不怎么样，服务态度不怎么好！还非要规定谁家的棚！太死板！顾客就是上帝，人家愿意摘哪家，就去哪家！反正有门票就行！
天源温泉大酒店游泳馆,暂未评级,甘肃省,兰州市,甘肃兰州市七里河区体育街100号天源温泉大酒店负一层,0,天源温泉大酒店游泳中心是您理想的选择,,,https://imgs.qunarzz.com/sight/p0/1505/fe/fe2de80c09ffe954.water.jpg_280x200_11da67e6.jpg,暂无,真是糟透了，水质极差，老是在维修，温泉根本就是普通温水，黑心的老板，不得好死
柯小柴俱乐部,暂未评级,甘肃省,兰州市,兰州市城关区武都路西口大牌厨房,0,位于兰州本地的宠物狗馆，内有柴犬、柯基、法斗，体验与狗狗萌宠们的聚会。,,,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/admin/20217/30d54820c6727b9958d585769ab3c5c2.png_280x200_7ef61cce.png,1/1-12/31；周一至周日；10:00-22:00开园,暂未评价
猫咪俱乐部,暂未评级,甘肃省,兰州市,武都路西口大牌厨房,0,,,,https://qimgs.qunarzz.com/piao_qsight_provider_piao_qsight_web/01004120009hefu14959F.jpg_280x200_9180155a.jpg,暂无,暂未评价
冲鸭俱乐部,暂未评级,甘肃省,兰州市,兰州市城关区武都路西口大牌厨房,0,西北冲鸭俱乐部在兰州落地。店内共有 10 只可爱的柯尔鸭。,,,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/admin/20217/30d54820c6727b9958d585769ab3c5c2.png_280x200_7ef61cce.png,1/1-12/31；周一至周日；10:00-22:00开园,暂未评价
兰州弥思安哥拉巨兔体验馆,暂未评级,甘肃省,兰州市,兰州市城关区武都路与永昌路（夜市）十字西南角,0,"火遍杭州上海成都等地的安哥拉巨兔体验馆终于也来兰州啦！不用再羡慕外地的小姐姐可以撸到兔兔了。
店里还提供各种兔耳朵发箍等",,,https://qimgs.qunarzz.com/piao_qsight_provider_piao_qsight_web/0106r120009heeq150D8F.jpg_280x200_6b39900e.jpg,1/1-12/31；周一至周日；11:00-22:00开园；（21:00停止入园）,暂未评价
黄河母亲羊皮筏子漂流,暂未评级,甘肃省,兰州市,甘肃兰州七里河区南滨河中路黄河母亲码头,0,更好地带动兰州一日游发展,,,https://imgs.qunarzz.com/sight/p0/1803/2f/2fa6669b2a281174a3.water.jpg_280x200_db757e85.jpg,暂无,暂未评价
银山七彩谷滑雪场,暂未评级,甘肃省,兰州市,甘肃省兰州市榆中县七里河区,0,,,,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/admin/20217/30d54820c6727b9958d585769ab3c5c2.png_280x200_7ef61cce.png,12月22日-次年3月10日 09:30-17:00,暂未评价
永登星河种植园,暂未评级,甘肃省,兰州市,甘肃省兰州永登县中川镇,0,星河种植园位于兰州市中川镇，距兰州机场1.2公里，于2010年11月1日正式开始试营业的一个集种植、旅游观光于一体的休闲,,,https://imgs.qunarzz.com/sight/p0/201301/18/6bb6aa27a78c32ae93835fbb.jpg_280x200_cc29586a.jpg,暂无,暂未评价
陇萃堂购物景区,暂未评级,甘肃省,兰州市,甘肃省兰州西固区陇萃堂,0,陇萃堂集陇原精品、土特产品、文化养生、药膳滋补产品的展销及生产加工、餐饮与一体，是西北丝绸之路中心城市兰州的旅行购物圣地,,,https://imgs.qunarzz.com/sight/p0/201403/10/04b55eb5a405a14f04409f9601bd25aa.jpg_280x200_2fc4fd13.jpg,暂无,暂未评价
榆中金色隆源生态休闲园,暂未评级,甘肃省,兰州市,甘肃省兰州榆中县,0,金色隆源生态休闲园观赏游憩价值较高，这是因为：”兴隆山东北麓1.5公里，内有小龙泉山、人工小涝坝（鱼塘），与兴隆山浑同一,,,https://imgs.qunarzz.com/sight/p0/201403/10/a132c1d0176de882481cde0aa724d549.jpg_280x200_5a5bd448.jpg,暂无,暂未评价
兰州和平清真大寺,暂未评级,甘肃省,兰州市,甘肃省兰州市安宁区上徐家湾208号,0,位于小西湖大桥北头，占地4亩多。建筑风格属典型的欧式建筑，四座高耸的塔楼围着一个高大的圆顶。塔楼顶部和大圆顶都是钛金做成,,,https://qimgs.qunarzz.com/piao_qsight_provider_piao_qsight_web/4766808c-d522-4dfc-84fd-0fec1c852e63.jpg_280x200_5e5c3f13.jpg,01/01-12/31；9:00-17:00开园,差评，简直坑人！从火车站打车过去等了很久才叫到车，车费差不多30，几公里的路程开了差不多一个小时一路堵得慌，到了什么都没有，下车就在那吃了一个凉皮撤了！
官滩沟水上乐园,暂未评级,甘肃省,兰州市,兰州市榆中县和平镇金川大道向南12公里（官滩沟公园内）,0,观山泉涌流，享田园风光,,,https://imgs.qunarzz.com/sight/p0/1410/28/6aebe7b16470167c12292d439781f015.jpg_280x200_bfd11c55.jpg,暂无,屁股大点水池子而已。。。
小天使室内儿童乐园,暂未评级,甘肃省,兰州市,甘肃省兰州市城关区老五泉路长虹商业广场国芳综超一楼,0,给儿童快乐玩耍的游乐园,,,https://imgs.qunarzz.com/sight/p0/1411/53/48b5000e97f374b37c458dacf7169264.water.jpg_280x200_70290a20.jpg,暂无,暂未评价
建兰儿童城,暂未评级,甘肃省,兰州市,甘肃省兰州市七里河区西站建兰路213号步行街北口（长征剧院什字）,0,建兰儿童城，让孩子在自由的环境中解放天性,,,https://imgs.qunarzz.com/sight/p0/1411/f5/b38bf541eab39ab37fcfbb8609fe5b17.water.jpg_280x200_cca15797.jpg,暂无,暂未评价
儿童主题乐园,暂未评级,甘肃省,兰州市,甘肃省兰州市城关区永昌路皇后大道3楼,0,儿童主题乐园位于永昌路皇后大道百货3楼，属黄金地段，交通便利，服务周到，物美价廉，快来体验吧！皇后大道百货一楼主营美甲、,,,https://imgs.qunarzz.com/sight/p0/1410/28/9709d17be921ea6af645f1adc34f6d3b.jpg_280x200_0f6b56dd.jpg,暂无,暂未评价
瞳艺3d错觉艺术馆,暂未评级,甘肃省,兰州市,兰州市城关区庆阳路111号百盛百货购物中心5楼,0,,,,https://qimgs.qunarzz.com/piao_qsight_provider_piao_qsight_web/f3d1a4a4b553d072db56a3f79886d5c7.jpg_280x200_ea4d5692.jpg,10:00-21:00,暂未评价
乐幼优儿童健身馆,暂未评级,甘肃省,兰州市,甘肃省兰州市七里河区建工大厦倚能假日2层,0,为孩子早期教育的儿童游乐园,,,https://imgs.qunarzz.com/sight/p0/1411/dc/fda1dfe2f177e4b2df4809596098e289.water.jpg_280x200_0de4150c.jpg,暂无,暂未评价
兰州龙泉水上世界,暂未评级,甘肃省,兰州市,甘肃省兰州市榆中县和平镇牡丹园向南2200米,0,具有一定文化动漫表现内涵的主题式游乐园,,,https://imgs.qunarzz.com/sight/p0/1805/1f/1fba9c51bd49a2e2a3.img.jpg_280x200_0cf4e682.jpg,暂无,暂未评价
元古堆鹿场,暂未评级,甘肃省,兰州市,田家河乡元古堆村,0,,,,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/admin/20217/30d54820c6727b9958d585769ab3c5c2.png_280x200_7ef61cce.png,暂无,暂未评价
八路军办事处驻兰纪念馆,暂未评级,甘肃省,兰州市,甘肃省兰州市城关区酒泉路185号,0.7,八路军办事处纪念馆是一座普通的旧式四合院建筑。兰州八路军办事处于1937年8月25日成立，到1943年11月撤销，总共六,,,https://imgs.qunarzz.com/sight/p0/201403/07/931f2269e40a8ab47c0a38739bc7edae.jpg_280x200_2f2f5c91.jpg,01/01-12/31；9:00-16:30开园,暂未评价
